Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|5547|YOL090W,2.1613639606356765,4.7620752238097585e-05,4.322203748572581,EBY / GNHR,Upregulated,,"K08735 DNA mismatch repair protein MSH2 | (RefSeq) MSH2, PMS5; mismatch repair ATPase MSH2"
jgi|Sacce1|2827|YGR245C,2.16064539820945,1.308009941975543e-05,4.88338895499592,EBY / GNHR,Upregulated,,K14856 protein SDA1 | (RefSeq) SDA1; Sda1p
jgi|Sacce1|4094|YLR075W,2.159473877319042,1.855823152753266e-05,4.731463411437587,EBY / GNHR,Upregulated,,"K02866 large subunit ribosomal protein L10e | (RefSeq) RPL10, GRC5, QSR1; ribosomal 60S subunit protein L10"
jgi|Sacce1|1480|YDR440W,2.155107335195227,4.889506520350199e-07,6.310734970386299,EBY / GNHR,Upregulated,,"K11427 [histone H3]-lysine79 N-trimethyltransferase [EC:2.1.1.360] | (RefSeq) DOT1, KMT4, PCH1; histone methyltransferase DOT1"
jgi|Sacce1|2803|YGR222W,2.15035370928766,7.215538045898471e-05,4.141731279033083,EBY / GNHR,Upregulated,,"K17666 protein PET54, mitochondrial | (RefSeq) PET54; Pet54p"
jgi|Sacce1|868|YDL143W,2.14991939731805,7.90705883159382e-06,5.101985029870576,EBY / GNHR,Upregulated,Chaperonin ATPase,"K09496 T-complex protein 1 subunit delta | (RefSeq) CCT4, ANC2, TCP4; chaperonin-containing T-complex subunit CCT4"
jgi|Sacce1|5317|YNL067W,2.147331727974099,1.0331906226283574e-05,4.985819544193688,EBY / GNHR,Upregulated,,K02940 large subunit ribosomal protein L9e | (RefSeq) RPL9B; ribosomal 60S subunit protein L9B
jgi|Sacce1|1438|YDR399W,2.1463484813630274,4.839312138742214e-05,4.315216364714815,EBY / GNHR,Upregulated,,"K19836 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] | (RefSeq) HPT1, BRA6; hypoxanthine phosphoribosyltransferase"
jgi|Sacce1|2397|YGL169W,2.1437812817800665,3.564145480454281e-06,5.448044577343064,EBY / GNHR,Upregulated,,K07566 L-threonylcarbamoyladenylate synthase [EC:2.7.7.87] | (RefSeq) SUA5; threonylcarbamoyladenylate synthase
jgi|Sacce1|866|YDL145C,2.1379067156607237,1.7397668099769897e-05,4.759508958572003,EBY / GNHR,Upregulated,,"K05236 coatomer subunit alpha | (RefSeq) COP1, RET1, SEC33, SOO1; coatomer subunit alpha"
jgi|Sacce1|4928|YMR235C,2.133370029603198,1.7868207412787072e-05,4.7479190149137604,EBY / GNHR,Upregulated,,K14319 Ran GTPase-activating protein 1 | (RefSeq) RNA1; GTPase-activating protein RNA1
jgi|Sacce1|2692|YGR118W,2.1322942250125223,3.094222014693879e-05,4.509448528291065,EBY / GNHR,Upregulated,,K02973 small subunit ribosomal protein S23e | (RefSeq) RPS23A; ribosomal 40S subunit protein S23A
jgi|Sacce1|4904|YMR212C,2.131414126340886,1.1807213576805203e-05,4.927852580879083,EBY / GNHR,Upregulated,,K21842 protein EFR3 | (RefSeq) EFR3; Efr3p
jgi|Sacce1|6134|YPL217C,2.124649082425751,3.0604641559711925e-05,4.514212702573903,EBY / GNHR,Upregulated,DNA ligase (ATP),K14569 ribosome biogenesis protein BMS1 | (RefSeq) BMS1; GTPase BMS1
jgi|Sacce1|3131|YHR163W,2.124312786480959,9.774157274646545e-06,5.009920677077685,EBY / GNHR,Upregulated,6-phosphogluconolactonase,K01057 6-phosphogluconolactonase [EC:3.1.1.31] | (RefSeq) SOL3; 6-phosphogluconolactonase SOL3
jgi|Sacce1|584|YCL059C,2.117338665417012,4.5435725934413745e-06,5.342602528758342,EBY / GNHR,Upregulated,,K06961 ribosomal RNA assembly protein | (RefSeq) KRR1; ribosome biosynthesis protein KRR1
jgi|Sacce1|2656|YGR082W,2.102123381394994,1.246196637738593e-06,5.9044134248141615,EBY / GNHR,Upregulated,,"K17770 mitochondrial import receptor subunit TOM20 | (RefSeq) TOM20, MAS20, MOM19; Tom20p"
jgi|Sacce1|511|YBR243C,2.09313210691393,1.7846779632262895e-06,5.748440138885942,EBY / GNHR,Upregulated,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,"K01001 UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15] | (RefSeq) ALG7, TUR1; UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase"
jgi|Sacce1|6432|YPR071W,2.090348830597262,4.594629552442912e-05,4.337749498383508,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|3235|YJL196C,2.0896534992211375,1.4715931252812763e-06,5.8322122496934385,EBY / GNHR,Upregulated,,K10245 fatty acid elongase 2 [EC:2.3.1.199] | (RefSeq) ELO1; fatty acid elongase ELO1
jgi|Sacce1|5521|YOL115W,2.0849878567733495,8.202905118512948e-05,4.086032311823962,EBY / GNHR,Upregulated,DNA-directed DNA polymerase,"K03514 non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19] | (RefSeq) PAP2, TRF4; non-canonical poly(A) polymerase PAP2"
jgi|Sacce1|2327|YGL236C,2.0707699783358295,3.213461761883644e-05,4.493026863546248,EBY / GNHR,Upregulated,,"K03495 tRNA uridine 5-carboxymethylaminomethyl modification enzyme | (RefSeq) MTO1, IPS1; tRNA modification protein MTO1"
jgi|Sacce1|4619|YML052W,2.0693411105811568,5.03844502289543e-06,5.2977034758906685,EBY / GNHR,Upregulated,,K27385 SUR7 family protein | (RefSeq) SUR7; Sur7p
jgi|Sacce1|2808|YGR227W,2.0690841267987516,6.725411177876573e-05,4.172281158637972,EBY / GNHR,Upregulated,Hexosyltransferases,"K03850 alpha-1,2-glucosyltransferase [EC:2.4.1.256] | (RefSeq) DIE2, ALG10; dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2-glucosyltransferase"
jgi|Sacce1|4906|YMR214W,2.0690548939852667,4.025585332495405e-07,6.3951709629505915,EBY / GNHR,Upregulated,,K14002 DnaJ-related protein SCJ1 | (RefSeq) SCJ1; Scj1p
jgi|Sacce1|3900|YKR060W,2.0663207810325472,1.3354660871152275e-05,4.874367135995827,EBY / GNHR,Upregulated,,K14775 ribosome biogenesis protein UTP30 | (RefSeq) UTP30; Utp30p
jgi|Sacce1|2470|YGL097W,2.0566482523637175,7.380847436891752e-06,5.131893771505302,EBY / GNHR,Upregulated,Acid--D-amino-acid ligases (peptide synthases),"K11493 regulator of chromosome condensation | (RefSeq) SRM1, MTR1, PRP20, TSM437; Ran guanyl-nucleotide exchange factor"
jgi|Sacce1|1020|YDR002W,2.0540449199910014,7.6270004867493746e-06,5.117646225894942,EBY / GNHR,Upregulated,,"K15306 Ran-binding protein 1 | (RefSeq) YRB1, CST20, HTN1, SFO1, STP52; Ran GTPase-binding protein YRB1"
jgi|Sacce1|3083|YHR120W,2.0538458637947805,5.239595341933575e-05,4.280702252625325,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) MSH1; mismatch repair ATPase MSH1
jgi|Sacce1|1758|YIL021W,2.047999808353266,4.652899843430372e-07,6.33227629582557,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,K03011 DNA-directed RNA polymerase II subunit RPB3 | (RefSeq) RPB3; DNA-directed RNA polymerase II core subunit RPB3
jgi|Sacce1|1395|YDR361C,2.0462053282143584,3.0029006490302622e-05,4.52245903619652,EBY / GNHR,Upregulated,,K15262 protein BCP1 | (RefSeq) BCP1; protein-transporting protein BCP1
jgi|Sacce1|233|YBL009W,2.0458917864551576,3.027420864622563e-05,4.518927200292895,EBY / GNHR,Upregulated,,K16315 serine/threonine-protein kinase haspin [EC:2.7.11.1] | (RefSeq) ALK2; protein kinase ALK2
jgi|Sacce1|5731|YOR078W,2.0454286322930937,7.894352716026768e-06,5.102683473430497,EBY / GNHR,Upregulated,,"K14770 U3 small nucleolar RNA-associated protein 16 | (RefSeq) BUD21, UTP16, YOR29-29; Bud21p"
jgi|Sacce1|1765|YIL016W,2.038607283670459,3.5667623954717716e-05,4.4477258207913035,EBY / GNHR,Upregulated,,K14017 HSP70 co-chaperone SNL1 | (RefSeq) SNL1; Snl1p
jgi|Sacce1|3435|YJL002C,2.03729678985745,3.597280762856568e-06,5.444025664766747,EBY / GNHR,Upregulated,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase,"K12666 dolichyl-diphosphooligosaccharide---protein glycosyltransferase subunit 1 (ribophorin I) | (RefSeq) OST1, NLT1; dolichyl-diphosphooligosaccharide--protein glycotransferase subunit OST1"
jgi|Sacce1|4632|YML036W,2.0303130738825055,2.3216220494795422e-05,4.634208480198457,EBY / GNHR,Upregulated,,K15901 EKC/KEOPS complex subunit TPRKB/CGI121 | (RefSeq) CGI121; Cgi121p
jgi|Sacce1|2232|YFL001W,2.0237802808872494,2.915337553765385e-06,5.535311152997461,EBY / GNHR,Upregulated,Transferring other groups,"K01855 tRNA pseudouridine38/39 synthase [EC:5.4.99.45] | (RefSeq) DEG1, HRM3, PUS3; pseudouridine synthase DEG1"
jgi|Sacce1|3362|YJL074C,2.0228900863978687,7.718279631412488e-05,4.112479491095088,EBY / GNHR,Upregulated,,K06669 structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6) | (RefSeq) SMC3; cohesin subunit SMC3
jgi|Sacce1|3923|YKR082W,2.0209474011000474,7.168577959735548e-05,4.144566987357492,EBY / GNHR,Upregulated,,"K14300 nuclear pore complex protein Nup133 | (RefSeq) NUP133, RAT3; Nup133p"
jgi|Sacce1|1170|YDR146C,2.0195059121185457,3.95916675350055e-05,4.402396206103315,EBY / GNHR,Upregulated,,K09202 regulatory protein SWI5 | (RefSeq) SWI5; DNA-binding transcription factor SWI5
jgi|Sacce1|3791|YKL045W,2.018693311506035,2.7789750182176915e-05,4.556115357324453,EBY / GNHR,Upregulated,Nucleotidyltransferases,K02685 DNA primase large subunit | (RefSeq) PRI2; DNA primase subunit PRI2
jgi|Sacce1|3244|YJL187C,2.0132812671036167,2.4193704881963962e-05,4.616297621237558,EBY / GNHR,Upregulated,,"K03114 mitosis inhibitor protein kinase SWE1 [EC:2.7.11.1] | (RefSeq) SWE1, WEE1; tyrosine protein kinase SWE1"
jgi|Sacce1|4314|YLR274W,2.0118740941382525,8.412961271238133e-05,4.075051110338673,EBY / GNHR,Upregulated,Adenosinetriphosphatase,"K02209 DNA replication licensing factor MCM5 [EC:5.6.2.3] | (RefSeq) MCM5, BOB1, CDC46; MCM DNA helicase complex subunit MCM5"
jgi|Sacce1|6208|YPL146C,2.0084522526981052,5.814752972787938e-06,5.235468730606019,EBY / GNHR,Upregulated,,K14840 nucleolar protein 53 | (RefSeq) NOP53; Nop53p
jgi|Sacce1|5768|YOR115C,2.004339797150441,1.1487729106419249e-05,4.939765814133671,EBY / GNHR,Upregulated,,K20304 trafficking protein particle complex subunit 6 | (RefSeq) TRS33; Trs33p
jgi|Sacce1|2409|YGL157W,2.0041176316417513,2.36913625842594e-06,5.625409960560167,EBY / GNHR,Upregulated,Cinnamyl-alcohol dehydrogenase,no KO assigned | (RefSeq) ARI1; carbonyl reductase (NADPH-dependent) ARI1
jgi|Sacce1|5388|YNR003C,2.002242255136968,1.9046437570591377e-05,4.720186242461512,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,K03025 DNA-directed RNA polymerase III subunit RPC6 | (RefSeq) RPC34; DNA-directed RNA polymerase III subunit C34
jgi|Sacce1|5388|YNR003C,-2.002242255136968,1.9046437570591377e-05,4.720186242461512,GNHR / EBY,Downregulated,DNA-directed RNA polymerase,K03025 DNA-directed RNA polymerase III subunit RPC6 | (RefSeq) RPC34; DNA-directed RNA polymerase III subunit C34
jgi|Sacce1|2409|YGL157W,-2.0041176316417513,2.36913625842594e-06,5.625409960560167,GNHR / EBY,Downregulated,Cinnamyl-alcohol dehydrogenase,no KO assigned | (RefSeq) ARI1; carbonyl reductase (NADPH-dependent) ARI1
jgi|Sacce1|5768|YOR115C,-2.004339797150441,1.1487729106419249e-05,4.939765814133671,GNHR / EBY,Downregulated,,K20304 trafficking protein particle complex subunit 6 | (RefSeq) TRS33; Trs33p
jgi|Sacce1|6208|YPL146C,-2.0084522526981057,5.814752972787938e-06,5.235468730606019,GNHR / EBY,Downregulated,,K14840 nucleolar protein 53 | (RefSeq) NOP53; Nop53p
jgi|Sacce1|4314|YLR274W,-2.0118740941382525,8.412961271238133e-05,4.075051110338673,GNHR / EBY,Downregulated,Adenosinetriphosphatase,"K02209 DNA replication licensing factor MCM5 [EC:5.6.2.3] | (RefSeq) MCM5, BOB1, CDC46; MCM DNA helicase complex subunit MCM5"
jgi|Sacce1|3244|YJL187C,-2.0132812671036167,2.4193704881963962e-05,4.616297621237558,GNHR / EBY,Downregulated,,"K03114 mitosis inhibitor protein kinase SWE1 [EC:2.7.11.1] | (RefSeq) SWE1, WEE1; tyrosine protein kinase SWE1"
jgi|Sacce1|3791|YKL045W,-2.0186933115060346,2.7789750182176915e-05,4.556115357324453,GNHR / EBY,Downregulated,Nucleotidyltransferases,K02685 DNA primase large subunit | (RefSeq) PRI2; DNA primase subunit PRI2
jgi|Sacce1|1170|YDR146C,-2.0195059121185457,3.95916675350055e-05,4.402396206103315,GNHR / EBY,Downregulated,,K09202 regulatory protein SWI5 | (RefSeq) SWI5; DNA-binding transcription factor SWI5
jgi|Sacce1|3923|YKR082W,-2.020947401100048,7.168577959735548e-05,4.144566987357492,GNHR / EBY,Downregulated,,"K14300 nuclear pore complex protein Nup133 | (RefSeq) NUP133, RAT3; Nup133p"
jgi|Sacce1|3362|YJL074C,-2.022890086397869,7.718279631412488e-05,4.112479491095088,GNHR / EBY,Downregulated,,K06669 structural maintenance of chromosome 3 (chondroitin sulfate proteoglycan 6) | (RefSeq) SMC3; cohesin subunit SMC3
jgi|Sacce1|2232|YFL001W,-2.0237802808872494,2.915337553765385e-06,5.535311152997461,GNHR / EBY,Downregulated,Transferring other groups,"K01855 tRNA pseudouridine38/39 synthase [EC:5.4.99.45] | (RefSeq) DEG1, HRM3, PUS3; pseudouridine synthase DEG1"
jgi|Sacce1|4632|YML036W,-2.0303130738825055,2.3216220494795422e-05,4.634208480198457,GNHR / EBY,Downregulated,,K15901 EKC/KEOPS complex subunit TPRKB/CGI121 | (RefSeq) CGI121; Cgi121p
jgi|Sacce1|3435|YJL002C,-2.03729678985745,3.597280762856568e-06,5.444025664766747,GNHR / EBY,Downregulated,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase,"K12666 dolichyl-diphosphooligosaccharide---protein glycosyltransferase subunit 1 (ribophorin I) | (RefSeq) OST1, NLT1; dolichyl-diphosphooligosaccharide--protein glycotransferase subunit OST1"
jgi|Sacce1|1765|YIL016W,-2.0386072836704594,3.5667623954717716e-05,4.4477258207913035,GNHR / EBY,Downregulated,,K14017 HSP70 co-chaperone SNL1 | (RefSeq) SNL1; Snl1p
jgi|Sacce1|5731|YOR078W,-2.0454286322930937,7.894352716026768e-06,5.102683473430497,GNHR / EBY,Downregulated,,"K14770 U3 small nucleolar RNA-associated protein 16 | (RefSeq) BUD21, UTP16, YOR29-29; Bud21p"
jgi|Sacce1|233|YBL009W,-2.0458917864551576,3.027420864622563e-05,4.518927200292895,GNHR / EBY,Downregulated,,K16315 serine/threonine-protein kinase haspin [EC:2.7.11.1] | (RefSeq) ALK2; protein kinase ALK2
jgi|Sacce1|1395|YDR361C,-2.0462053282143584,3.0029006490302622e-05,4.52245903619652,GNHR / EBY,Downregulated,,K15262 protein BCP1 | (RefSeq) BCP1; protein-transporting protein BCP1
jgi|Sacce1|1758|YIL021W,-2.047999808353266,4.652899843430372e-07,6.33227629582557,GNHR / EBY,Downregulated,DNA-directed RNA polymerase,K03011 DNA-directed RNA polymerase II subunit RPB3 | (RefSeq) RPB3; DNA-directed RNA polymerase II core subunit RPB3
jgi|Sacce1|3083|YHR120W,-2.05384586379478,5.239595341933575e-05,4.280702252625325,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) MSH1; mismatch repair ATPase MSH1
jgi|Sacce1|1020|YDR002W,-2.0540449199910014,7.6270004867493746e-06,5.117646225894942,GNHR / EBY,Downregulated,,"K15306 Ran-binding protein 1 | (RefSeq) YRB1, CST20, HTN1, SFO1, STP52; Ran GTPase-binding protein YRB1"
jgi|Sacce1|2470|YGL097W,-2.056648252363717,7.380847436891752e-06,5.131893771505302,GNHR / EBY,Downregulated,Acid--D-amino-acid ligases (peptide synthases),"K11493 regulator of chromosome condensation | (RefSeq) SRM1, MTR1, PRP20, TSM437; Ran guanyl-nucleotide exchange factor"
jgi|Sacce1|3900|YKR060W,-2.0663207810325472,1.3354660871152275e-05,4.874367135995827,GNHR / EBY,Downregulated,,K14775 ribosome biogenesis protein UTP30 | (RefSeq) UTP30; Utp30p
jgi|Sacce1|4906|YMR214W,-2.0690548939852667,4.025585332495405e-07,6.3951709629505915,GNHR / EBY,Downregulated,,K14002 DnaJ-related protein SCJ1 | (RefSeq) SCJ1; Scj1p
jgi|Sacce1|2808|YGR227W,-2.0690841267987516,6.725411177876573e-05,4.172281158637972,GNHR / EBY,Downregulated,Hexosyltransferases,"K03850 alpha-1,2-glucosyltransferase [EC:2.4.1.256] | (RefSeq) DIE2, ALG10; dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2-glucosyltransferase"
jgi|Sacce1|4619|YML052W,-2.0693411105811568,5.03844502289543e-06,5.2977034758906685,GNHR / EBY,Downregulated,,K27385 SUR7 family protein | (RefSeq) SUR7; Sur7p
jgi|Sacce1|2327|YGL236C,-2.0707699783358295,3.213461761883644e-05,4.493026863546248,GNHR / EBY,Downregulated,,"K03495 tRNA uridine 5-carboxymethylaminomethyl modification enzyme | (RefSeq) MTO1, IPS1; tRNA modification protein MTO1"
jgi|Sacce1|5521|YOL115W,-2.0849878567733495,8.202905118512948e-05,4.086032311823962,GNHR / EBY,Downregulated,DNA-directed DNA polymerase,"K03514 non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19] | (RefSeq) PAP2, TRF4; non-canonical poly(A) polymerase PAP2"
jgi|Sacce1|3235|YJL196C,-2.0896534992211375,1.4715931252812763e-06,5.8322122496934385,GNHR / EBY,Downregulated,,K10245 fatty acid elongase 2 [EC:2.3.1.199] | (RefSeq) ELO1; fatty acid elongase ELO1
jgi|Sacce1|6432|YPR071W,-2.090348830597262,4.594629552442912e-05,4.337749498383508,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|511|YBR243C,-2.09313210691393,1.7846779632262895e-06,5.748440138885942,GNHR / EBY,Downregulated,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,"K01001 UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15] | (RefSeq) ALG7, TUR1; UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase"
jgi|Sacce1|2656|YGR082W,-2.1021233813949944,1.246196637738593e-06,5.9044134248141615,GNHR / EBY,Downregulated,,"K17770 mitochondrial import receptor subunit TOM20 | (RefSeq) TOM20, MAS20, MOM19; Tom20p"
jgi|Sacce1|584|YCL059C,-2.1173386654170114,4.5435725934413745e-06,5.342602528758342,GNHR / EBY,Downregulated,,K06961 ribosomal RNA assembly protein | (RefSeq) KRR1; ribosome biosynthesis protein KRR1
jgi|Sacce1|3131|YHR163W,-2.124312786480959,9.774157274646545e-06,5.009920677077685,GNHR / EBY,Downregulated,6-phosphogluconolactonase,K01057 6-phosphogluconolactonase [EC:3.1.1.31] | (RefSeq) SOL3; 6-phosphogluconolactonase SOL3
jgi|Sacce1|6134|YPL217C,-2.124649082425751,3.0604641559711925e-05,4.514212702573903,GNHR / EBY,Downregulated,DNA ligase (ATP),K14569 ribosome biogenesis protein BMS1 | (RefSeq) BMS1; GTPase BMS1
jgi|Sacce1|4904|YMR212C,-2.131414126340886,1.1807213576805203e-05,4.927852580879083,GNHR / EBY,Downregulated,,K21842 protein EFR3 | (RefSeq) EFR3; Efr3p
jgi|Sacce1|2692|YGR118W,-2.1322942250125223,3.094222014693879e-05,4.509448528291065,GNHR / EBY,Downregulated,,K02973 small subunit ribosomal protein S23e | (RefSeq) RPS23A; ribosomal 40S subunit protein S23A
jgi|Sacce1|4928|YMR235C,-2.133370029603198,1.7868207412787072e-05,4.7479190149137604,GNHR / EBY,Downregulated,,K14319 Ran GTPase-activating protein 1 | (RefSeq) RNA1; GTPase-activating protein RNA1
jgi|Sacce1|866|YDL145C,-2.1379067156607237,1.7397668099769897e-05,4.759508958572003,GNHR / EBY,Downregulated,,"K05236 coatomer subunit alpha | (RefSeq) COP1, RET1, SEC33, SOO1; coatomer subunit alpha"
jgi|Sacce1|2397|YGL169W,-2.1437812817800665,3.564145480454281e-06,5.448044577343064,GNHR / EBY,Downregulated,,K07566 L-threonylcarbamoyladenylate synthase [EC:2.7.7.87] | (RefSeq) SUA5; threonylcarbamoyladenylate synthase
jgi|Sacce1|1438|YDR399W,-2.146348481363028,4.839312138742214e-05,4.315216364714815,GNHR / EBY,Downregulated,,"K19836 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] | (RefSeq) HPT1, BRA6; hypoxanthine phosphoribosyltransferase"
jgi|Sacce1|5317|YNL067W,-2.1473317279740995,1.0331906226283574e-05,4.985819544193688,GNHR / EBY,Downregulated,,K02940 large subunit ribosomal protein L9e | (RefSeq) RPL9B; ribosomal 60S subunit protein L9B
jgi|Sacce1|868|YDL143W,-2.14991939731805,7.90705883159382e-06,5.101985029870576,GNHR / EBY,Downregulated,Chaperonin ATPase,"K09496 T-complex protein 1 subunit delta | (RefSeq) CCT4, ANC2, TCP4; chaperonin-containing T-complex subunit CCT4"
jgi|Sacce1|2803|YGR222W,-2.15035370928766,7.215538045898471e-05,4.141731279033083,GNHR / EBY,Downregulated,,"K17666 protein PET54, mitochondrial | (RefSeq) PET54; Pet54p"
jgi|Sacce1|1480|YDR440W,-2.155107335195227,4.889506520350199e-07,6.310734970386299,GNHR / EBY,Downregulated,,"K11427 [histone H3]-lysine79 N-trimethyltransferase [EC:2.1.1.360] | (RefSeq) DOT1, KMT4, PCH1; histone methyltransferase DOT1"
jgi|Sacce1|4094|YLR075W,-2.159473877319042,1.855823152753266e-05,4.731463411437587,GNHR / EBY,Downregulated,,"K02866 large subunit ribosomal protein L10e | (RefSeq) RPL10, GRC5, QSR1; ribosomal 60S subunit protein L10"
jgi|Sacce1|2827|YGR245C,-2.16064539820945,1.308009941975543e-05,4.88338895499592,GNHR / EBY,Downregulated,,K14856 protein SDA1 | (RefSeq) SDA1; Sda1p
jgi|Sacce1|5547|YOL090W,-2.1613639606356765,4.7620752238097585e-05,4.322203748572581,GNHR / EBY,Downregulated,,"K08735 DNA mismatch repair protein MSH2 | (RefSeq) MSH2, PMS5; mismatch repair ATPase MSH2"
jgi|Sacce1|3498|YJR064W,-2.1706679020589488,1.6473722641810293e-07,6.783208250246551,GNHR / EBY,Downregulated,,"K09497 T-complex protein 1 subunit epsilon | (RefSeq) CCT5, TCP5; chaperonin-containing T-complex subunit CCT5"
jgi|Sacce1|1639|YIL131C,-2.1717980609880754,4.261886714020983e-05,4.370398098528304,GNHR / EBY,Downregulated,,K24664 forkhead protein FKH | (RefSeq) FKH1; forkhead family transcription factor FKH1
jgi|Sacce1|3883|YKR043C,-2.174260214761287,1.2555868875086662e-05,4.901153228423067,GNHR / EBY,Downregulated,Phosphoglycerate mutase,K22315 sedoheptulose-bisphosphatase [EC:3.1.3.37] | (RefSeq) SHB17; sedoheptulose-bisphosphatase
jgi|Sacce1|2369|YGL195W,-2.176505596187486,1.8587815507463845e-05,4.730771646742343,GNHR / EBY,Downregulated,,"no KO assigned | (RefSeq) GCN1, AAS103, NDR1; Gcn1p"
jgi|Sacce1|4537|YML125C,-2.1767766176301384,5.7766740704522635e-05,4.2383221353835,GNHR / EBY,Downregulated,Cytochrome-b5 reductase,"K00326 cytochrome-b5 reductase [EC:1.6.2.2] | (RefSeq) PGA3, NQR1; cytochrome-b5 reductase"
